pathway,Taxonomy,gene
ARGSYN-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6L013
ARGSYN-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_Q8A1A7
ARGSYN-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PBY1
ARGSYN-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174JTT9
ARGSYN-PWY,unclassified,
ARGSYN-PWY,unclassified,UniRef90_A6KYN9
ARGSYN-PWY,unclassified,UniRef90_R5S2B6
ARGSYN-PWY,unclassified,UniRef90_D1PCY1
ARGSYN-PWY,unclassified,UniRef90_A6KXY5
ARGSYN-PWY,unclassified,UniRef90_A0A174JVP9
ARGSYN-PWY,unclassified,UniRef90_Q5LI10
ARGSYN-PWY,unclassified,UniRef90_K1FTU8
ARGSYN-PWY,unclassified,UniRef90_F3PL25
ARGSYN-PWY,unclassified,UniRef90_A6L013
ARGSYN-PWY,unclassified,UniRef90_A0A3E4SC08
ARGSYN-PWY,unclassified,UniRef90_Q8A1A7
ARGSYN-PWY,unclassified,UniRef90_D1PBY1
ARGSYN-PWY,unclassified,UniRef90_A0A174JTT9
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6KYN9
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R5S2B6
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PCY1
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6KXY5
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JVP9
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q5LI10
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_K1FTU8
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_F3PL25
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L013
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q8A1A7
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PBY1
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JTT9
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6KYN9
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R5S2B6
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PCY1
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6KXY5
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JVP9
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q5LI10
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_K1FTU8
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_F3PL25
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L013
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q8A1A7
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PBY1
ARGSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JTT9
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6KYN9
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_R5S2B6
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_D1PCY1
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6KXY5
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JVP9
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_Q5LI10
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_K1FTU8
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_F3PL25
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6L013
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_Q8A1A7
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_D1PBY1
ARGSYN-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JTT9
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6KYN9
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R5S2B6
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PCY1
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6KXY5
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174JVP9
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_Q5LI10
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_K1FTU8
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_F3PL25
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6L013
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_Q8A1A7
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PBY1
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174JTT9
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A6KYN9
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_R5S2B6
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_D1PCY1
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A6KXY5
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174JVP9
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_Q5LI10
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_K1FTU8
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_F3PL25
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A6L013
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_Q8A1A7
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_D1PBY1
ARGSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174JTT9
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KYN9
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5S2B6
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PCY1
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KXY5
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JVP9
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q5LI10
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_K1FTU8
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_F3PL25
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L013
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A3E4SC08
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A1A7
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PBY1
ARGSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),,
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,unclassified,
ARGSYNBSUB-PWY,unclassified,UniRef90_A6KYN9
ARGSYNBSUB-PWY,unclassified,UniRef90_R5S2B6
ARGSYNBSUB-PWY,unclassified,UniRef90_D1PCY1
ARGSYNBSUB-PWY,unclassified,UniRef90_A6KXY5
ARGSYNBSUB-PWY,unclassified,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,unclassified,UniRef90_Q5LI10
ARGSYNBSUB-PWY,unclassified,UniRef90_K1FTU8
ARGSYNBSUB-PWY,unclassified,UniRef90_F3PL25
ARGSYNBSUB-PWY,unclassified,UniRef90_A6L013
ARGSYNBSUB-PWY,unclassified,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,unclassified,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,unclassified,UniRef90_D1PBY1
ARGSYNBSUB-PWY,unclassified,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174JTT9
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A6KYN9
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_R5S2B6
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_D1PCY1
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A6KXY5
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174JVP9
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_Q5LI10
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_K1FTU8
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_F3PL25
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A6L013
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A3E4SC08
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_Q8A1A7
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_D1PBY1
ARGSYNBSUB-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174JTT9
ARO-PWY: chorismate biosynthesis I,,
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6L011
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174VZI7
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A396AEL7
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_I8W962
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6L3D0
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A0K2HJ78
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A6L1K4
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A0K2HKI6
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus,UniRef90_A0A174JNL6
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6L011
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174VZI7
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A396AEL7
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_I8W962
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6L3D0
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A0K2HJ78
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A6L1K4
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A0K2HKI6
ARO-PWY,g__Butyrivibrio.s__Butyrivibrio_crossotus_CAG_259,UniRef90_A0A174JNL6
ARO-PWY,unclassified,
ARO-PWY,unclassified,UniRef90_A6L011
ARO-PWY,unclassified,UniRef90_A0A174VZI7
ARO-PWY,unclassified,UniRef90_A0A396AEL7
ARO-PWY,unclassified,UniRef90_I8W962
ARO-PWY,unclassified,UniRef90_A6L3D0
ARO-PWY,unclassified,UniRef90_A0A0K2HJ78
ARO-PWY,unclassified,UniRef90_A6L1K4
ARO-PWY,unclassified,UniRef90_A0A0K2HKI6
ARO-PWY,unclassified,UniRef90_A0A174JNL6
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L011
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174VZI7
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A396AEL7
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_I8W962
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L3D0
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A0K2HJ78
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A6L1K4
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A0K2HKI6
ARO-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174JNL6
ARO-PWY,g__Blautia.s__Blautia_obeum,
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6L011
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174VZI7
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A396AEL7
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_I8W962
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6L3D0
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A0K2HJ78
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A6L1K4
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A0K2HKI6
ARO-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174JNL6
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L011
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174VZI7
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A396AEL7
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_I8W962
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L3D0
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A0K2HJ78
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A6L1K4
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A0K2HKI6
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174JNL6
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L011
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174VZI7
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A396AEL7
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_I8W962
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L3D0
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A0K2HJ78
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A6L1K4
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A0K2HKI6
ARO-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174JNL6
